Epoch,TrainLoss,ValLoss,CDLoss,SmoothLoss
1,3920.091441127232,642.4202499389648,3919.2657217843193,8.257208842890604
2,628.2590066092355,645.7264251708984,627.3677381243025,8.912694944654191
3,621.0893367222377,627.1169891357422,620.2645799909319,8.247536604745047
4,614.3533408028738,629.7963104248047,613.612018258231,7.41323402268546
5,601.5981680733817,606.1220893859863,600.9313838413783,6.667829302379063
6,592.7628867013113,585.9523849487305,592.1807198660714,5.82167649269104
7,570.821431187221,566.3456726074219,570.3045048304966,5.16926634652274
8,544.339546421596,538.9952239990234,543.8664345877511,4.731145436423166
9,502.2981672014509,474.7469062805176,501.85110342843194,4.470651078224182
10,428.31228899274555,391.4714889526367,427.688953944615,6.233336189814977
11,330.1755122593471,285.61644172668457,328.0604923793248,21.15019311904907
12,272.2581638881138,247.90589714050293,270.44287349155974,18.152923229762486
13,172.82291172572545,100.64170455932617,171.94132494245255,8.815861013957432
14,86.25482842581613,84.46074199676514,85.54667810712542,7.081506500925337
15,81.62666980198452,82.38057136535645,80.99207349504744,6.345963484900338
16,80.45325224740165,80.00753593444824,79.84039028712681,6.128615852764675
17,79.25483943394252,83.27204132080078,78.63592725481305,6.189121845790318
18,77.73625210353306,76.15121698379517,77.10925957815988,6.269925815718515
19,71.91396822248187,69.52068948745728,71.19500356401716,7.189648042406355
20,61.2064094543457,57.68790340423584,60.359361376081196,8.470479672295706
21,50.1169550214495,47.41316032409668,49.2588862827846,8.580689355305262
22,39.50323873247419,37.10033917427063,38.77883213588169,7.244065839903695
23,34.781544603620254,35.9929084777832,34.082681737627304,6.98862851347242
24,33.62139530181885,35.01124835014343,32.91118970598493,7.102055512155805
25,32.72818216596331,35.011064291000366,32.021019744873044,7.071624980654035
26,31.840160369873047,33.450149059295654,31.116660063607352,7.235002517700195
27,31.83954402378627,33.5060772895813,31.14198954445975,6.975541646139963
28,31.30221007210868,31.274039030075073,30.582691873822892,7.195182735579355
29,30.0610721043178,31.74349880218506,29.364354133605957,6.967181001390729
30,29.665111351013184,30.242850065231323,28.962795557294573,7.023157065255301
31,29.003323473249164,30.58203363418579,28.301334299360004,7.019891827447074
32,28.667781148638046,29.27065396308899,27.97403880528041,6.937423362050738
33,28.082571111406597,30.742634773254395,27.397129930768696,6.8544117450714115
34,28.360271481105258,28.09172248840332,27.65568640572684,7.045850263323103
35,26.74422288622175,27.71569061279297,26.07545907156808,6.687638909476144
36,26.101174354553223,26.966763257980347,25.417918178013394,6.832559990882873
37,25.471229362487794,26.414341926574707,24.79240676334926,6.788226257051741
38,24.72809829711914,26.265964031219482,24.039690262930733,6.884080668858119
39,25.0003381729126,25.805842876434326,24.310754312787736,6.895839289256505
40,23.8124082837786,25.440480947494507,23.09680096762521,7.156073338644845
41,23.027643857683454,23.578625917434692,22.31240109034947,7.152427220344544
42,22.582862063816616,23.274394273757935,21.89899847848075,6.8386365413665775
43,22.674104472569056,26.369816064834595,21.959050587245397,7.1505386284419465
44,22.537067031860353,24.445841312408447,21.83520014626639,7.018668862751552
45,21.277119064331053,22.066900968551636,20.563771547589983,7.133475201470511
46,20.813902173723495,25.41748547554016,20.10879930768694,7.051027393341064
47,21.836762373788016,21.71418523788452,21.138338933672223,6.984234210423061
48,19.749389430454798,21.603862285614014,19.041920171465193,7.07469299861363
49,19.288710621425082,20.121609687805176,18.56916457584926,7.1954598699297225
50,19.36718965257917,26.271332263946533,18.66284108843122,7.043485764094761
