Epoch,TrainLoss,ValLoss
89,20.601826531546457,23.78770875930786
90,20.23470687866211,20.64382576942444
91,19.879104668753488,22.65267515182495
92,19.20765552520752,20.102810382843018
93,19.160935701642718,21.037092447280884
94,19.483908925737655,20.081029176712036
95,19.40356581551688,21.088639974594116
96,19.323914064679826,23.93151044845581
97,20.74783217566354,23.060750722885132
98,21.332015582493373,20.14384913444519
99,19.286287661961147,18.960410118103027
100,19.48467023032052,20.88815474510193
101,18.905855219704765,21.77582836151123
102,19.18202704020909,19.92171621322632
103,19.600374862125943,23.185747385025024
104,20.233245222909108,18.96551489830017
105,19.848804800851003,19.15921640396118
106,18.96579638889858,19.89133334159851
107,18.14936456680298,18.874568700790405
108,17.93330270222255,19.126998901367188
109,17.632115718296596,19.332130908966064
110,17.890232821873255,19.184762954711914
111,19.592145347595213,19.703742265701294
112,19.184752655029296,19.11975884437561
113,21.088536752973283,24.754865407943726
114,19.63586951664516,18.339592814445496
115,17.651450443267823,18.147716522216797
116,18.37045019694737,21.000471353530884
117,19.209479440961566,19.072670459747314
118,17.42403494971139,19.609663486480713
119,17.641790662493026,18.493764877319336
120,17.483953980037143,18.00255787372589
121,17.570503575461252,18.14702534675598
122,17.93251714706421,18.53974461555481
123,17.048335334232874,17.397823572158813
124,17.125833170754568,18.08863115310669
125,17.251297923496793,18.13597822189331
126,17.30271907533918,17.59894025325775
127,16.97029803139823,18.010334491729736
128,16.529260907854354,17.877057552337646
129,16.48178824016026,17.19615077972412
130,17.599719864981516,18.580769538879395
131,18.62375274385725,18.577142238616943
132,17.074967002868654,17.64039659500122
133,17.303074972970144,17.478292226791382
134,16.178005232129777,17.81786823272705
135,17.002516651153563,18.108816623687744
136,16.755538300105503,17.480441689491272
137,17.018798078809464,18.476399421691895
138,16.710543400900704,20.089843273162842
139,19.407327256883892,19.401197910308838
140,17.15951986312866,17.864547967910767
141,16.312822219303676,17.56537437438965
142,15.994704450879778,17.266405701637268
143,16.240553419930595,16.579264760017395
144,16.747943333217076,17.64033353328705
145,16.274284662519182,17.163214445114136
146,16.744000380379813,19.100226402282715
147,16.791496753692627,18.00378704071045
148,18.14980505534581,17.958406925201416
149,17.043998500279017,19.179258584976196
150,17.045077446528843,19.02285385131836
151,16.52345187323434,17.485342383384705
152,15.860586874825614,17.691046953201294
153,17.35668315887451,16.179627537727356
154,15.29623019354684,16.639122128486633
155,15.777784987858363,17.43998396396637
156,15.659621838160923,17.400363445281982
157,15.875759819575718,16.450270175933838
158,15.076578521728516,15.73103940486908
159,15.546522222246443,16.174729466438293
160,15.31088090624128,15.850126028060913
161,15.24420234135219,18.306816339492798
162,16.42569908414568,16.621237635612488
163,15.674551473345076,15.955781817436218
164,14.610735225677491,17.022716641426086
165,14.95544261932373,15.609585165977478
166,15.262701061793736,15.619504570960999
167,16.408510671343123,16.945748448371887
168,15.259021186828614,15.97793173789978
169,14.986012608664376,15.971558213233948
170,15.728878361838204,16.95636534690857
171,18.406294100625175,18.12969732284546
172,15.711080619267054,15.890803694725037
173,14.86021180834089,15.4812992811203
174,14.47085428237915,15.747040152549744
175,15.263730335235596,17.267871379852295
176,14.41514024734497,14.861329793930054
177,13.977056694030761,14.939590692520142
178,14.469990539550782,15.69386875629425
179,14.869746971130372,17.665669918060303
180,15.803090694972447,16.051510095596313
181,14.69788977759225,14.950078129768372
182,14.565076283046178,15.410719633102417
183,14.575558744158064,15.624616980552673
184,14.914031791687012,17.9778413772583
185,14.504513209206717,15.219608306884766
186,14.344083172934395,17.12085235118866
187,16.362306690216066,18.135241270065308
188,15.48243465423584,16.45523464679718
189,14.443815503801618,14.537980079650879
190,13.638193471091133,15.319977521896362
191,14.02188732964652,15.218261361122131
192,13.615926088605608,14.293383836746216
193,13.760597842080253,14.814829707145691
194,14.679889379228864,14.428059577941895
195,13.440257958003453,14.335764050483704
196,13.536160496303014,15.231505990028381
197,14.496476595742362,15.325262784957886
198,14.891142450060164,16.69772732257843
199,14.389506694248745,18.2411767244339
200,16.789833205086843,19.027135133743286
201,18.823707035609655,15.070865869522095
202,13.726114559173585,14.70042109489441
203,13.417201369149344,13.952364206314087
204,13.39060550417219,15.824270963668823
205,13.14925012588501,14.640618920326233
206,13.336839512416296,14.309966683387756
207,13.177181856972831,13.917560577392578
208,13.597876262664794,16.887874245643616
209,14.798687853131975,18.627696752548218
210,14.023966462271554,16.01662576198578
211,14.21886899130685,14.440403580665588
212,13.508076654161727,14.951622128486633
213,13.305062961578368,14.043426156044006
214,13.204451751708984,14.273241400718689
215,12.910430840083531,14.704315781593323
216,13.280458913530623,14.334938883781433
217,12.913467979431152,15.029733538627625
218,12.908063152858189,13.709778308868408
219,12.806078474862234,13.933297753334045
220,13.335764953068324,15.295541286468506
221,13.602960000719342,15.281736731529236
222,12.82283833367484,13.693904161453247
223,13.373545156206404,15.24911105632782
224,13.312808322906495,15.020986199378967
225,13.857707677568708,14.156838655471802
226,14.37923766544887,14.590602397918701
227,12.837463120051792,16.436220169067383
228,13.12643552507673,14.252859115600586
229,13.16032281603132,14.953440189361572
230,13.344929000309536,14.20216178894043
231,12.544015230451311,13.377318739891052
232,13.111234147208078,15.006670355796814
233,13.23638768877302,13.230524778366089
234,12.431534835270472,15.450541019439697
235,13.177937235151019,13.603241205215454
236,13.040411649431501,14.804683327674866
237,12.62507735661098,14.517521858215332
238,12.736938190460204,13.913226246833801
239,12.214169883728028,13.232543706893921
240,13.486324501037597,14.614181637763977
241,12.9818147114345,13.400270342826843
242,12.507947853633336,13.665340065956116
243,13.666877010890415,16.305275321006775
244,12.921662793840682,13.286316990852356
245,12.275798211778913,13.421448349952698
246,12.467548874446324,13.213627815246582
247,12.12062747137887,13.11042046546936
248,12.023012815202986,14.196045398712158
249,12.327705764770508,13.217437028884888
250,11.883418696267265,12.859019875526428
251,11.941315037863594,13.272793412208557
252,12.053963974543981,13.622361063957214
253,13.24398032597133,14.545064449310303
254,12.154079750605993,12.957679629325867
255,12.000521074022565,13.88689124584198
256,13.00360142844064,14.007191896438599
257,12.341035297938756,13.196589589118958
258,12.171870272500174,13.344442248344421
259,11.698019995008195,12.766816020011902
260,11.47208880015782,12.517197966575623
261,12.422678102765765,13.162354946136475
262,12.399203041621616,13.044432997703552
263,12.218669714246477,13.438299536705017
264,12.40626689365932,12.62987196445465
265,11.455314826965331,12.994762539863586
266,11.526583562578473,13.477312684059143
267,11.351434230804443,13.385372877120972
268,11.528179332188197,13.330553412437439
269,12.170895263126917,12.606654524803162
270,11.390011038099017,12.756791353225708
271,11.421506091526576,12.760987997055054
272,16.191924245016917,18.57759428024292
273,13.72866611480713,14.368658661842346
274,13.360327829633441,13.935583353042603
275,13.886261585780552,13.271804213523865
276,11.497619656154088,12.138466477394104
277,11.149812562125069,12.164273858070374
278,11.219809000832694,12.856762290000916
279,12.093942982809883,12.267828822135925
280,11.733254991258894,12.63409948348999
281,11.205687604631697,11.991952419281006
282,11.609209864480155,13.317144393920898
283,11.734366008213588,13.659665942192078
284,11.851442023686,12.216869592666626
285,11.051867525918142,12.078232288360596
286,10.914110456194196,12.033559560775757
287,10.895011465890066,12.64626145362854
288,11.044286550794329,12.096480011940002
289,11.716427176339286,12.072566509246826
290,11.012592697143555,12.29004442691803
291,11.113101128169468,12.18861973285675
292,10.758025537218366,11.877793192863464
293,10.764008440290178,11.823769688606262
294,11.373938383374895,12.450930953025818
295,10.953708444322858,12.84165906906128
296,12.103514753069197,14.761701703071594
297,11.723946298871722,11.808550357818604
298,11.021636159079415,12.76413106918335
299,11.060715934208462,12.336043000221252
300,10.995968927655902,11.986597180366516
301,11.914552416120257,12.428078055381775
302,10.910705947875977,13.46932065486908
303,10.975021294185094,11.671640276908875
304,11.591309193202427,12.436757445335388
305,11.156396280016217,11.303714752197266
306,10.542093576703753,12.919550776481628
307,10.459549971989222,11.740968227386475
308,10.568965203421456,11.708290934562683
309,10.47883630480085,11.500635027885437
310,10.785264941624233,11.865028381347656
311,10.579476519993372,13.006357908248901
312,11.008450099400111,12.762241840362549
313,10.943536336081369,11.692057609558105
314,11.229900305611746,11.890884041786194
315,10.72665274483817,12.678573489189148
316,12.141635159083775,12.809192657470703
317,10.97786453792027,11.888874173164368
318,10.771572303771972,11.378698110580444
319,10.334717954908099,11.246168494224548
320,10.228158255985806,11.414394497871399
321,10.81352823802403,12.65729808807373
322,11.478090531485421,12.815932869911194
323,11.585056618281774,12.254648566246033
324,10.41343709400722,11.557921886444092
325,10.127226597922188,11.093987703323364
326,10.017175906045097,11.659125447273254
327,10.446741907937186,11.586936950683594
328,10.479504748753138,11.357311367988586
329,9.9538466998509,11.259883761405945
330,9.937387888772147,11.279056906700134
331,9.953085599626814,11.665842652320862
332,10.689060701642717,11.226191997528076
333,10.485387461526054,11.33955454826355
334,10.250761100224086,10.928361535072327
335,10.20618370601109,11.455787777900696
336,10.795256410326276,11.369277119636536
337,10.429129573277065,11.905791997909546
338,9.999047115870885,10.996075868606567
339,10.212150832584927,12.199345827102661
340,10.746278054373605,11.755362510681152
341,10.137876633235386,10.928701519966125
342,10.008382633754186,11.130896091461182
343,9.992105824606758,11.125737071037292
344,9.890862478528703,11.464346289634705
345,10.159058475494385,11.731910109519958
346,10.31337729862758,11.462059736251831
347,10.257295567648752,10.775071144104004
348,10.02523901803153,11.447906851768494
349,10.095741285596574,11.838360071182251
350,10.477451978410993,13.576600074768066
351,10.824346910204206,10.876713633537292
352,10.428235762459892,12.7131849527359
353,10.816323620932442,12.635281682014465
354,10.289680876050676,10.810309410095215
355,9.73763517652239,10.808145403862
356,9.87554578781128,10.748090505599976
357,9.851847880227226,11.531017184257507
358,9.759690039498466,10.964693665504456
359,10.375298936026438,11.079529762268066
360,10.065240669250489,11.105738759040833
361,9.477787099565779,10.963869452476501
362,9.870519842420306,10.807833671569824
363,9.827801922389439,10.774640321731567
364,9.410851042611258,10.373236179351807
365,9.967520209721156,11.247586965560913
366,10.290872178758894,11.964135527610779
367,9.927122456686837,11.00201165676117
368,9.370989758627756,10.189539790153503
369,9.426048387799945,11.840308785438538
370,10.20603449685233,11.471705555915833
371,10.047701849256242,10.418723583221436
372,9.37202980858939,10.853762149810791
373,9.844598279680525,12.660728693008423
374,10.742322499411447,12.4344402551651
375,10.72785747391837,11.260260581970215
376,9.824383435930525,10.887457013130188
377,9.385302421024868,11.260248303413391
378,9.531447151729038,11.205880999565125
379,9.442795099530901,10.389153480529785
380,9.488622447422573,10.760057210922241
381,9.188831056867327,10.943338394165039
382,10.299768733978272,11.617161273956299
383,9.449595887320383,10.818942308425903
384,9.324392659323555,10.683242321014404
385,9.77347433907645,11.579928040504456
386,9.353307042803083,10.890122413635254
387,9.842206301007952,11.453919529914856
388,9.760745934077672,10.641754984855652
