Epoch,TrainLoss,ValLoss
121,14.470595727648053,12.977265357971191
122,13.33652490888323,14.798099160194397
123,13.197257627759662,12.723447322845459
124,12.73973548071725,13.004580020904541
125,12.48315007346017,12.42199981212616
126,12.265115015847343,12.148187637329102
127,12.513304356166294,14.182024598121643
128,14.528950718470982,28.23057985305786
129,20.988925525120326,13.933546662330627
130,13.05793432508196,12.48620855808258
131,11.95343084335327,12.103524446487427
132,11.850750582558769,11.767085552215576
133,11.651007161821639,12.14114511013031
134,12.154405525752477,13.506968021392822
135,12.393696362631662,11.930448174476624
136,11.8069119317191,12.606160640716553
137,11.914192840031214,12.111532092094421
138,11.541424996512276,11.9157954454422
139,11.533200659070696,11.34187388420105
140,11.330996036529541,11.927278280258179
141,11.488186073303222,11.255367636680603
142,11.26929063796997,11.70595133304596
143,12.475256225040981,11.184601664543152
144,11.816567066737584,12.806123733520508
145,12.757015119280133,12.011351227760315
146,13.429399285997663,11.082932114601135
147,12.888160310472761,11.983274936676025
148,11.43600606918335,11.653422951698303
149,10.870705345698765,10.895426511764526
150,11.50305084500994,13.955919861793518
151,42.23141231536865,25.7907931804657
152,22.20373304912022,14.948273181915283
153,13.48407904761178,12.848103046417236
154,12.488031196594239,12.267575144767761
155,11.937909398760114,11.906377911567688
156,11.70421552658081,11.55412209033966
157,11.414802837371827,11.390119552612305
158,11.060509041377477,11.027722239494324
159,10.905683040618896,11.329803586006165
160,10.865817328861782,10.863276958465576
161,10.654867717197963,10.786033153533936
162,10.606691128867013,10.729137182235718
163,10.528893552507673,10.540969252586365
164,10.499592535836356,10.443787336349487
165,10.387315763745988,10.342676758766174
166,10.40281069619315,10.504384994506836
167,10.386778559003558,10.719523429870605
168,10.528316565922328,10.683902502059937
169,10.28539514541626,10.470829010009766
170,10.586938531058175,10.479607343673706
171,10.195349080221993,10.282754302024841
172,10.005905055999756,10.300363183021545
173,9.976125867026193,10.643496870994568
174,10.5962021282741,10.555488109588623
175,10.17248307636806,10.464958906173706
176,10.307496275220599,9.946725487709045
177,10.028825392041888,10.381852865219116
178,10.30110661642892,11.917906880378723
179,16.89367934635707,12.810413002967834
180,11.51463907786778,9.880515098571777
181,9.803246702466692,9.737967729568481
182,9.632197598048618,9.87446916103363
183,9.533465726034981,9.703664302825928
184,9.391124248504639,9.544026613235474
185,9.308752768380302,9.404412388801575
186,9.643908187321253,9.551008582115173
187,9.859638977050782,10.477635502815247
188,9.806837667737689,9.386371731758118
189,9.365052700042725,9.244991898536682
190,9.232161181313652,9.254181742668152
191,9.5382397379194,9.465782403945923
192,9.350016839163644,9.413478016853333
193,9.132320077078683,9.215062856674194
194,9.141424710409982,9.221565127372742
195,9.141214656829835,9.426034808158875
196,9.664911338261195,9.708209156990051
197,9.75188398361206,9.434808731079102
198,10.055121653420585,11.79003643989563
199,10.594379220690046,10.264652967453003
200,9.895008713858468,10.125151753425598
201,9.046937710898263,8.989693403244019
202,8.865532384599959,9.67201042175293
203,9.39009930746896,9.141233682632446
204,8.999653707231793,9.186477661132812
205,8.906204972948347,9.222069382667542
206,8.861784621647425,9.006983637809753
207,9.130701623644148,11.897120833396912
208,9.981424958365304,9.350112676620483
209,9.12546340397426,9.288443088531494
210,9.133421993255615,8.947386384010315
211,8.940005275181361,9.517396807670593
212,8.865871729169573,9.089589476585388
213,15.193747002737863,16.883575320243835
214,10.964597702026367,9.212499260902405
215,8.700217478615897,8.937024235725403
216,8.731971761158535,8.850664615631104
217,8.884237357548304,8.595265865325928
218,8.559526538848877,8.590396523475647
219,8.575534323283604,8.71550178527832
220,8.514613914489747,8.592057824134827
221,8.831423234939574,8.922164678573608
222,8.394216796330044,8.453823328018188
223,8.512728084836688,8.895778179168701
224,9.184896905081613,9.196290016174316
225,8.49716955593654,8.450506806373596
226,8.380356652396065,8.430212795734406
227,8.295650373186383,8.461550116539001
228,8.297522292818343,8.27265602350235
229,9.410187707628523,8.757456421852112
230,9.025471346718925,9.074283480644226
231,8.375352587018694,8.826053142547607
232,8.445658622469221,8.479731023311615
233,8.667568125043596,9.20956540107727
234,8.293199947902135,8.4325732588768
235,8.4106167112078,8.620384097099304
236,8.200662572043283,8.450057327747345
237,8.667412546702794,9.7875816822052
238,8.682229348591395,9.2826669216156
239,9.10865146773202,8.296203553676605
240,8.226691239220756,8.724220275878906
241,8.182187400545393,8.404284060001373
242,10.372600030899047,14.704638838768005
243,11.612020955766951,10.245028734207153
244,8.857848896299089,8.68605661392212
245,8.120218896865845,8.395015060901642
246,7.977878304890224,8.4527987241745
247,8.330162497929164,9.060106635093689
248,8.059507213320051,8.019357800483704
249,7.992908947808402,8.151796758174896
250,7.8786679540361675,9.334455132484436
251,8.873206404277257,8.404605269432068
252,7.935048798152379,7.857168972492218
253,7.789890439169747,7.8485718965530396
254,7.845525680269514,7.844480037689209
255,7.641271570750646,7.880424976348877
256,8.037868465696063,8.280396819114685
257,8.077419669287545,8.028388977050781
258,7.667909594944545,8.077517747879028
259,7.714007547923496,7.921455919742584
260,8.022284909657069,9.684597969055176
261,10.39498155457633,12.100149631500244
262,9.92925204549517,9.384267568588257
263,8.113077640533447,8.294649958610535
264,7.703887816837856,8.050283193588257
265,7.768907567432948,7.8014235496521
266,7.810739197049823,7.767231345176697
267,7.540764188766479,8.010315835475922
268,7.930273594175066,8.275179088115692
269,8.00910212653024,7.686434268951416
270,7.934142330714635,8.09354430437088
271,8.579130390712193,8.697812020778656
272,8.014222390311105,7.688874423503876
273,7.486549404689244,7.630309760570526
274,7.713359451293945,7.7607327699661255
275,7.477276924678257,7.7010467648506165
276,7.744461447851998,7.836075067520142
277,8.389378411429268,7.8340365290641785
278,7.528542225701468,7.594628393650055
279,9.051100451605661,8.011083781719208
280,7.901416417530605,7.648532271385193
281,8.06816680090768,8.814156889915466
282,8.105946581704275,7.769268095493317
283,7.322516550336565,7.27359014749527
284,7.634994207109724,9.078507661819458
285,9.902286216190882,10.07137668132782
286,7.856360183443342,7.68247264623642
287,7.738874530792236,8.11307668685913
288,7.742677586419242,7.549960911273956
289,7.3365435123443605,7.362253546714783
290,7.569053200313023,8.007237613201141
291,7.333959668023246,7.454177677631378
292,7.236376122065953,7.645065188407898
293,7.461884600775583,7.454661130905151
294,7.805707618168422,7.598022639751434
295,7.349345738547189,7.565027832984924
296,7.622162648609707,7.35457170009613
297,7.315094477789742,7.992938220500946
298,7.394550473349435,8.007412672042847
299,8.594795077187674,7.899977207183838
300,7.417304815564837,7.3466717004776
301,7.104190124784197,7.178194463253021
302,8.381690652029855,10.037412643432617
303,8.03973992892674,7.497838377952576
304,7.361592142922538,7.572387874126434
305,7.7591789994921,7.925309002399445
306,8.230564955302647,8.570857584476471
307,8.561064154761178,8.993347644805908
308,7.432510219301496,7.035590648651123
309,6.934927838189261,7.006540775299072
310,7.066561222076416,7.0095255970954895
311,6.945235361371721,7.015763282775879
312,7.008463702883039,7.0090566873550415
313,6.85254430770874,7.045123338699341
314,6.959577894210815,6.958657324314117
315,6.961649186270577,6.991104304790497
316,10.193262890407018,15.365238428115845
317,9.167757047925676,7.334239721298218
318,7.14204614503043,7.20389461517334
319,7.347563225882394,7.724144160747528
320,6.946579905918666,7.061160326004028
321,6.757031052453177,7.394570827484131
322,7.283932324818203,7.239923477172852
323,7.097271708079747,6.98174124956131
324,6.931275762830462,6.982840180397034
325,6.8764085224696565,7.025559782981873
326,6.953752231597901,6.951326847076416
327,7.337730469022478,7.145859777927399
328,7.486740691321237,8.785516858100891
329,7.162262732642038,6.91615492105484
330,6.671624565124512,6.917754232883453
331,6.98215913772583,7.112575173377991
332,6.9459379945482524,7.094847917556763
333,7.039004932131086,6.744632601737976
334,6.8255097252982,6.767102122306824
335,6.888095596858434,7.400638818740845
336,7.30941606930324,7.435499608516693
337,7.530919688088553,11.099908411502838
338,8.635299723488943,7.609699845314026
339,6.925731801986695,6.673361241817474
340,6.6922236374446324,6.739246428012848
341,6.682452079227993,6.600144386291504
342,6.672843538011823,7.034716308116913
343,7.600708539145334,9.12092137336731
344,7.61207332611084,6.940398991107941
345,7.339105265481131,6.805908679962158
346,7.2766354969569615,7.2360429763793945
347,6.652561364855085,6.537882208824158
348,6.47889404296875,6.615561246871948
349,6.718449340547834,7.265383064746857
350,6.760279130935669,6.766952395439148
351,6.478100293023246,6.571131408214569
352,6.709254183088031,6.723189949989319
353,6.814451817103794,7.18576854467392
354,6.905916139057704,7.6442230343818665
355,7.500624465942383,6.988883137702942
356,6.461801712853568,6.396470248699188
357,6.418472392218454,6.742727696895599
358,6.394527285439628,6.489905774593353
359,6.5126072134290425,6.637278497219086
360,6.443920653206962,6.676936864852905
361,7.5130259173257015,8.136466681957245
362,7.481557703018188,8.489460587501526
363,6.973910822187151,7.081003427505493
364,7.203311913354057,6.739066958427429
365,6.683716630935669,6.483297646045685
366,6.297549738202776,6.527883410453796
367,6.328052684238979,6.561587154865265
368,6.692106015341622,6.4313002824783325
369,6.75769316128322,6.833176851272583
370,6.865608780724662,7.131802618503571
371,6.8485075337546215,6.894130051136017
372,7.203193719046457,6.7981409430503845
373,6.572679131371634,6.291060507297516
374,6.389117077418736,6.498536765575409
375,6.995112385068621,6.668805778026581
376,6.647684608186994,6.503324329853058
377,6.561671372822353,7.061468780040741
378,6.455375855309622,6.436701238155365
379,6.3527717113494875,6.244420647621155
380,6.26439847946167,6.318545341491699
381,6.346222591400147,6.197262525558472
382,7.556047834668841,6.97139447927475
383,7.241393177849906,7.296127438545227
384,6.987555912562779,6.289089381694794
385,6.301341274806432,6.140012562274933
386,6.250421667098999,6.231589198112488
387,6.339373929159982,6.233974754810333
388,6.484757920673915,6.5862812995910645
389,6.598613350731986,6.634052515029907
390,6.473022440501622,6.462680816650391
391,7.138949162619454,9.39169728755951
392,7.063909673690796,6.664948642253876
393,6.402648796354021,6.638389348983765
394,6.431948920658656,6.290174663066864
395,6.235910565512521,6.476532518863678
396,6.893918446132115,7.090023577213287
397,6.84344858442034,6.212642252445221
398,6.046615191868374,6.218059778213501
399,6.127990572793143,6.825463771820068
400,6.203291014262608,6.205406725406647
401,6.278810214996338,6.239132642745972
402,6.108506209509713,6.516954958438873
403,8.069602857317243,9.676336169242859
404,8.319642673219953,6.370429277420044
405,6.174999632154193,6.597873508930206
