Epoch,TrainLoss,ValLoss,CDLoss,SmoothLoss
108,30.899791826520648,29.519163131713867,30.281377710614887,6.184142214911325
109,29.99069551740374,28.80552625656128,29.40083759852818,5.898579757554191
110,29.120985739571708,27.79137372970581,28.524732317243302,5.962533657891409
111,28.650380843026298,27.177338123321533,28.04209750039237,6.082832830292838
112,27.877120045253207,26.58492398262024,27.291388075692314,5.857319668361119
113,27.182692636762347,25.873396396636963,26.614611516680036,5.680811565262931
114,26.540498297555107,25.446455240249634,25.9703980582101,5.701001014028277
115,26.02948205130441,25.147400617599487,25.450622803824288,5.78859144278935
116,25.548698834010533,24.48337149620056,24.97006402696882,5.786348380361285
117,24.996120071411134,24.272666454315186,24.4568083354405,5.393116920334952
118,24.521213122776576,24.03392791748047,23.984940447126117,5.362726923397609
119,24.440625136239188,24.378729343414307,23.8951199395316,5.455051180294582
120,24.155369104657854,22.820266246795654,23.600110135759625,5.552589246204922
121,23.89900232042585,23.530325174331665,23.35361567905971,5.453866730417524
122,23.282954624720983,22.26688289642334,22.742403548104424,5.405510790007455
123,23.13331217084612,22.427391290664673,22.595846285138812,5.374658451761518
124,22.83950148991176,22.682420253753662,22.306655992780414,5.328454511506217
125,22.706697981698174,21.764804124832153,22.16526641845703,5.414315387180873
126,22.30020923614502,21.56650137901306,21.752779688153947,5.474294236728123
127,22.239137867518835,21.96575665473938,21.691883277893066,5.472544881275722
128,22.14249621800014,20.861420154571533,21.608521352495465,5.3397468635014125
129,21.552466610499792,20.539564609527588,21.007953534807477,5.445130331175668
