Epoch,TrainLoss,ValLoss
1,3771.08381086077,677.0426330566406
2,670.6046822684152,661.6784210205078
3,661.0546500069754,659.1914138793945
4,648.2318202427456,644.6613464355469
5,640.808939906529,633.5917892456055
6,616.5706582205636,601.0542221069336
7,584.8602351597377,557.9916763305664
8,533.034929547991,507.9679260253906
9,465.0050454275949,431.10486602783203
10,373.3640106201172,316.1402473449707
11,265.4304386683873,221.7948818206787
12,208.5379132952009,172.8080234527588
13,114.88880528041295,45.0594687461853
14,33.9602320262364,29.94477939605713
15,28.505290276663644,26.118327617645264
16,26.32411665235247,25.238924026489258
17,27.185702514648437,26.919338941574097
18,25.957959829057966,24.458391904830933
19,24.888982663835797,24.076494216918945
20,24.903799220493863,25.02363109588623
21,24.32925237928118,23.318068265914917
22,24.256080736432757,23.87602710723877
23,23.605042593819753,22.130252361297607
24,22.843997246878487,22.76913547515869
25,22.905919456481932,22.78734254837036
26,22.73188670022147,21.016271352767944
27,21.646952847072058,20.300836086273193
28,20.631222125462124,20.53389620780945
29,20.4542113167899,21.43763780593872
30,19.769478007725308,18.7857084274292
31,19.39479329245431,19.584362268447876
32,18.8743818964277,17.671278953552246
33,18.455758449009487,17.664738178253174
34,18.169086715153284,16.920156955718994
35,17.66337879725865,17.037309408187866
36,18.11437542779105,16.63114333152771
37,17.440486540113177,17.009652972221375
38,17.1562805720738,16.2027827501297
39,16.79037912913731,16.067866563796997
40,17.04388356889997,15.672833442687988
41,16.469467639923096,15.603915572166443
42,16.65255331311907,16.842766284942627
43,16.7228098324367,15.368797659873962
44,16.172084399632045,15.497657895088196
45,16.081432233537946,15.506818771362305
46,16.371053177969795,16.68132781982422
47,15.832442052023751,14.82855761051178
48,15.739600726536342,14.980305314064026
49,15.977001898629325,15.227916598320007
50,15.519000339508057,15.035413265228271
51,15.494361114501952,15.222910284996033
52,15.357864556993757,15.08899736404419
53,15.628716564178466,14.244848608970642
54,14.78825442450387,13.748708605766296
55,14.972810431889124,14.72168493270874
56,14.629364626748222,13.837844610214233
57,14.315451553889684,13.34901249408722
58,14.355070304870605,13.410325050354004
59,13.932835251944406,12.880383014678955
60,14.114655780792237,13.012722134590149
61,14.14170458657401,13.585406064987183
62,14.202051653180803,12.85402762889862
63,13.703728335244316,16.23501682281494
64,19.904430307660785,13.495269417762756
65,13.517203862326486,12.67754864692688
66,13.16885472706386,12.330190777778625
67,12.864273480006627,12.615369081497192
68,13.337541103363037,13.911224007606506
69,14.405197307041712,15.345017790794373
70,13.596707725524903,13.62633764743805
71,13.187278856549945,12.274994969367981
72,12.565047918047224,11.88751769065857
73,12.348293794904436,11.80593192577362
74,12.467270265306745,11.343321323394775
75,11.973820659092494,11.84727942943573
76,12.204221194131033,11.308162450790405
77,12.008633000510079,12.489587187767029
78,12.230685029711042,12.348252654075623
79,12.178878102983747,11.4994877576828
80,11.9757004737854,11.060693621635437
81,11.356327874319893,10.886366486549377
82,11.23158916745867,10.78018856048584
83,11.452389308384486,10.971952438354492
84,11.727589334760394,10.653246641159058
85,10.738536984579904,10.632513284683228
86,11.081487764631,12.16016399860382
87,11.275906562805176,10.229734539985657
88,10.787320559365408,11.301268339157104
89,11.66794319152832,11.364544868469238
90,11.41045596258981,10.309522867202759
91,10.253119727543423,9.951246738433838
92,10.628691591535295,9.940184712409973
93,11.165787587847028,13.952487468719482
