Epoch,Training Loss,Validation Loss
88,29.336493236262623,27.987930679321288
89,30.07891022286764,28.832089614868163
90,29.55506613196396,26.572579193115235
91,28.040002915917373,26.21967315673828
92,27.760368393688665,27.41277732849121
93,27.660158669076313,25.9840518951416
94,29.065923737316595,25.907208251953126
95,26.661453200549616,24.886738967895507
96,27.165244404862566,27.081686401367186
97,27.44749018041099,23.925144577026366
98,25.705207080375857,25.700078201293945
99,27.843352666715298,25.556681823730468
100,28.109761261358493,31.125128555297852
101,26.916735672369235,24.946574020385743
102,25.025266135611187,23.065897750854493
103,24.334472702770697,23.327103424072266
104,24.839736566310975,24.095604705810548
105,24.153288073656036,22.532723236083985
106,24.13014314232803,25.001638412475586
107,26.463100758994496,22.911376571655275
108,23.602285385131836,23.28282012939453
109,25.318787970194002,21.34459991455078
110,23.091162797881335,22.160112380981445
111,22.539904943326626,22.015684509277342
112,23.245813974520054,21.379678344726564
113,22.437694782164037,24.44740219116211
114,22.018674385256883,21.647105407714843
115,22.1034928763785,19.94253463745117
116,21.996957499806474,21.384982299804687
117,22.56724994938548,19.676115798950196
118,21.127432939482897,20.054297256469727
119,22.29610029081019,20.773179244995116
120,25.350833101970395,20.00945472717285
121,23.5660798607803,20.580516815185547
122,21.363803165714916,19.329141235351564
123,19.45839072436821,18.12807445526123
124,19.316742734211246,18.227937316894533
125,18.934414305338045,17.744291305541992
126,19.186084235586772,18.108893585205077
127,19.49698936648485,18.65849609375
128,20.791147511179854,20.12017822265625
129,19.60742308453816,17.682272529602052
130,20.096468716132932,19.375735473632812
131,18.352435274821957,17.57210807800293
132,17.774499986229873,16.454019165039064
133,18.08329086768918,17.570811080932618
134,18.773638608979017,16.710633087158204
135,17.82072297538199,16.27660713195801
136,17.422999591362185,16.692450332641602
137,17.381659740354955,17.15824966430664
138,16.91346945413729,16.078951263427733
139,16.65003034545154,15.5185791015625
140,16.50403453082573,16.63374137878418
141,16.63270229246558,15.721287536621094
142,16.799322291118344,17.579509735107422
143,17.28617172706418,16.140915298461913
144,16.32867913129853,15.419594383239746
145,16.733711172894733,17.01300621032715
146,18.101743698120117,17.32037353515625
147,16.91555825675406,17.917141151428222
148,17.128376332724965,17.165641021728515
149,19.641083275399556,16.0617317199707
150,17.282862384144853,17.61690158843994
151,16.732478490689907,15.370763206481934
152,18.438765083871235,16.052190399169923
153,15.834411551312703,15.33360538482666
154,16.541331221417682,15.232396697998047
155,15.401588509722453,14.46707878112793
156,16.80473376483452,17.928224754333495
157,15.98792953026004,16.87696704864502
158,22.10770713992235,20.172057342529296
159,17.29881167993313,16.29095001220703
160,15.118068997452898,14.214361763000488
161,14.875752100130407,14.981348037719727
162,14.861127806872856,13.980393028259277
163,14.596328037541086,13.602365875244141
164,14.678898322873,13.741506576538086
165,14.354369791542611,13.688169479370117
166,14.937900496692192,13.824041938781738
167,14.693868125357278,13.55512351989746
168,16.190641635801732,14.92933406829834
169,15.47604809737787,13.414283752441406
170,14.766133680576232,13.286383056640625
171,15.06678667301085,17.464141273498534
172,14.324314210473037,13.731441116333007
173,14.254491247781893,14.293834114074707
174,17.265652516993082,16.019697189331055
175,20.167291245809416,16.381412506103516
176,15.117736095335426,16.83622188568115
177,15.585336964304854,13.172393989562988
178,13.977517104730374,13.783452796936036
179,13.717500779686905,14.27887420654297
180,14.014352728680867,13.382578468322754
181,14.348877046166397,14.489954948425293
182,13.7816786417147,13.980555725097656
183,13.777135848999023,13.185345649719238
184,13.765095105985315,13.401207733154298
185,13.305716468066704,12.900090408325195
186,14.877542565508586,13.48123607635498
187,14.42927502422798,18.855775451660158
188,16.015476692013625,13.915427780151367
189,13.803664579624083,13.50643253326416
190,14.165329165574981,15.717307090759277
191,14.039615863707008,12.428752326965332
192,14.10890314055652,12.949321365356445
193,12.985125890592249,13.834970664978027
194,13.193452300094977,13.355209159851075
195,13.280107405127549,12.365140151977538
196,15.110835633626799,19.88071517944336
197,19.388057127231505,14.6419677734375
198,14.334988245149939,14.07684783935547
199,13.546333010603743,12.167131042480468
200,12.490228745995498,12.70039005279541
201,13.25246324771788,13.249444770812989
202,12.974806459938607,13.309559059143066
203,12.633287546111315,12.16092586517334
204,13.199806794887635,11.697065734863282
205,12.316463191334794,12.836842155456543
206,12.392767534023378,12.569658088684083
207,12.500881637014993,12.568060493469238
208,12.274305204065834,11.869242286682129
209,12.565692948132027,12.379663467407227
210,12.465302397565145,12.07842197418213
211,14.228832710080031,15.607923889160157
212,15.951752546356946,14.563830184936524
213,13.439686030876345,12.131709098815918
214,12.382032185066038,11.624695014953613
215,12.209277432139327,11.515516090393067
216,11.79795034920297,11.563351440429688
217,11.77754813868825,11.575904083251952
218,12.194936961662478,12.302083015441895
219,12.093516884780511,11.58137550354004
220,12.068157265825969,11.888324546813966
221,11.992718766375285,11.782527542114257
222,11.875516635615652,12.021870803833007
223,12.306972736265601,11.576223373413086
224,12.46172870077738,14.003968429565429
225,14.53522126267596,13.83394260406494
226,13.293617457878298,11.461251831054687
227,12.183519409924019,12.046550369262695
228,12.007832713243438,11.393481826782226
229,11.525031461948302,11.065814781188966
230,12.656275679425496,13.594186973571777
231,12.904273963556058,11.83343334197998
232,11.859275329403761,12.032659530639648
233,11.550469026332948,11.07416591644287
234,11.278557963487579,11.34187297821045
235,11.348749253807998,13.046563148498535
236,15.571817630674781,13.085512733459472
237,12.932644797534477,11.88813304901123
238,11.732644034595024,10.924138259887695
239,13.248027033922149,14.22700901031494
240,14.324389667045779,12.555074882507324
241,15.418600315000953,13.027466583251954
242,11.76789779197879,10.899765396118164
243,11.20116592035061,11.662373733520507
244,11.30452028134974,11.096156311035156
245,11.40658241365014,12.06719512939453
246,11.630519099351837,11.668756866455078
247,11.054102618519853,11.481543731689452
248,12.713182821506408,12.478983688354493
249,11.476327570473275,11.578572463989257
250,10.943018796967298,10.655648231506348
251,10.84700756538205,11.445225524902344
252,11.437433777785882,11.013615036010743
253,11.026251699866318,10.472687149047852
254,11.173942565917969,13.644500923156738
255,13.500900873323767,12.96790771484375
256,12.449857804833389,11.410786056518555
257,11.289028260766006,11.983665657043456
258,11.412030917842214,10.947880744934082
259,11.330927941857315,12.820951652526855
260,12.229602278732672,11.365960121154785
261,11.552224391844215,11.835788917541503
262,15.172228092100562,46.13245468139648
263,17.5632791984372,14.217737197875977
264,16.449109891565836,13.656897354125977
265,11.951993384012361,11.293208122253418
266,11.355239472738127,11.045195198059082
267,11.204871270714737,10.700928497314454
268,10.579813422226325,10.51624755859375
269,10.750240860915765,10.428183937072754
270,10.530448564668982,11.091772270202636
271,10.472402107424852,10.554362678527832
272,10.7396396311318,11.160288047790527
273,10.967962311535347,10.966445922851562
274,10.320685409918063,11.127619171142578
275,10.33454504245665,10.554457092285157
276,10.669666057679711,10.707104301452636
277,10.84943420131032,10.832750701904297
278,10.263463950738675,11.19191837310791
279,10.551320727278547,11.102543830871582
280,11.15264466913735,11.52785587310791
281,14.40266141658876,22.434042358398436
282,17.598654630707532,13.735981559753418
283,11.613524367169637,10.926789093017579
284,10.699390853323587,10.455711174011231
285,10.103839781226181,10.38453254699707
286,10.197926428259873,10.258098602294922
287,9.954073975725871,10.642850303649903
288,10.069433421623415,10.169217491149903
289,10.15730634549769,10.262327003479005
290,10.33711933508152,10.000995063781739
291,10.158946735102957,10.188614082336425
292,10.317340734528333,11.050431442260741
293,10.327886185994963,10.588518524169922
294,10.308052853840154,10.860858345031739
295,13.006858872204292,12.186914443969727
296,10.315247326362424,10.136247634887695
297,10.745371865063179,11.770694160461426
298,10.556628087671792,10.863661193847657
299,10.395496647532394,10.57018585205078
300,10.321824911164075,10.534507179260254
301,9.976237448250375,10.862790870666505
302,10.111017366734947,10.510718536376952
303,9.743617918433213,10.500270462036132
304,9.71271007816966,10.197279739379884
305,10.329076255240091,10.538546752929687
306,10.24580848507765,11.204420471191407
307,12.851648028303938,11.904879951477051
308,14.267431142853528,15.02302131652832
309,11.099812810013933,10.759467697143554
310,10.573850096725836,13.256525230407714
311,11.325568199157715,10.201718139648438
312,9.770347944120081,10.778404235839844
313,11.468328568993545,14.785088157653808
314,14.928215957269437,10.912888336181641
315,10.290677954510945,10.105881118774414
316,9.614640026557737,9.850525856018066
317,9.55071393454947,9.902727699279785
318,10.2201807905988,10.441938781738282
319,9.918589429157537,11.377676391601563
320,10.455473713758515,10.838776588439941
321,10.103669561990877,10.126518630981446
322,10.971958393003883,13.164429855346679
323,11.033210824175578,11.382199478149413
324,9.81859076895365,9.969540023803711
325,9.796667517685309,10.036474990844727
326,9.768904685974121,10.211296653747558
327,11.141347652528344,16.128621292114257
328,23.93377822782935,21.2194465637207
329,15.721247696295016,10.958906936645509
330,10.075154281244046,9.869441604614257
331,9.636310903037467,10.026566314697266
332,9.526536615883431,10.082951927185059
333,9.48493455095989,9.745353317260742
334,9.661056588335734,10.247963142395019
335,9.490808068252191,10.418535232543945
336,9.595472987105207,9.980270767211914
337,9.35438630639053,10.035345649719238
338,9.933102549576178,9.634980201721191
339,9.480989758561297,10.126262664794922
340,9.254318051221894,9.72232666015625
341,9.077957595266946,9.518223762512207
342,9.332001674466017,9.875357055664063
343,9.41975267922006,9.667968559265137
344,9.308387023646658,12.352901649475097
345,14.957777000055081,12.85280532836914
346,10.983737294266863,10.577633094787597
347,9.602577581638243,10.0028564453125
348,9.106062237809343,10.018300628662109
349,9.582911607695788,9.915788078308106
350,9.344400243061346,10.068217658996582
351,9.67395533584967,9.834072875976563
352,9.405709894692025,9.666643714904785
353,9.347938200322593,9.544293785095215
354,11.619146347045898,11.320268058776856
355,12.51962578005907,10.540671157836915
356,10.010516306249107,10.064176177978515
357,9.947522582077399,11.867820930480956
358,9.922629775070563,9.967079162597656
359,9.254821637781655,9.55784854888916
360,9.092425741800447,9.483669471740722
361,9.147545698212415,9.665424919128418
362,9.360373694722245,9.792612838745118
363,9.603544677176126,9.745665168762207
364,9.282969637614924,10.443852615356445
365,9.299267536256371,9.65727596282959
366,9.354948276426734,10.096476173400879
367,9.612284427735863,9.912232589721679
368,9.065778476435964,9.506267547607422
369,9.282484705855207,9.149530601501464
370,8.896731469689346,10.75162296295166
371,9.797924088268745,10.034764862060547
372,10.023680989335222,10.104113578796387
373,9.200165864897937,10.011857223510741
374,9.126225145851693,9.179346466064453
375,9.209599460043558,10.625127029418945
376,9.432840812497023,9.624925231933593
377,8.922028285701101,9.442704391479491
378,9.620808647900093,12.3122314453125
379,9.7318498332326,10.362001037597656
380,10.204660985527969,10.55145721435547
381,9.79231264533066,10.650755310058594
382,11.58002162561184,11.174988174438477
383,10.05966260956555,10.218305206298828
384,10.299104853374201,14.13469581604004
385,10.77253392847573,10.362886810302735
386,9.711841618142477,10.387980270385743
387,9.161871665861549,9.188222312927246
388,9.216886752989234,9.609494018554688
389,9.120110488519437,9.897359848022461
390,9.160112985750525,11.585171508789063
391,9.717070044540778,9.46168098449707
392,9.104356277279738,9.1964693069458
393,8.701832364245158,9.864029693603516
394,9.10783802590719,10.602050971984863
395,9.119088754421327,10.069424247741699
396,8.902599916225526,10.697556686401366
397,10.181761043827708,10.226300239562988
398,11.446512222290039,9.510926246643066
399,9.290597613264875,10.384354400634766
