Epoch,Training Loss,Validation Loss
255,7.565247349622773,7.714694881439209
256,7.433057296566847,8.422590446472167
257,7.699259839406827,7.712596702575683
258,7.779905737900153,10.44119987487793
259,8.783642198981308,8.31879358291626
260,7.838155886022056,8.40622444152832
261,7.708143187732231,7.992847061157226
262,7.705862080178609,8.553949451446533
263,7.808964717678908,7.664132785797119
264,7.613020245621844,8.45950231552124
265,7.671454638969608,7.733190441131592
266,7.6086982285104146,8.611870193481446
267,7.969813556205936,8.021406173706055
268,7.601189845945777,7.8806205749511715
269,7.680818453067687,7.695487689971924
270,7.846444257875768,8.127685642242431
271,7.575442884026504,8.48163070678711
272,7.839370983402904,8.236236190795898
273,7.585013843164211,7.448662185668946
274,7.368661112901641,8.005261611938476
275,7.5346288797332015,8.439436435699463
276,7.51894375173057,8.50797929763794
277,7.550155581497565,7.613748836517334
278,7.397147260061124,7.919541740417481
279,7.5535750854306105,7.556055355072021
280,7.582280158996582,7.379676055908203
281,7.320114124112013,7.530823230743408
282,7.352022112869635,7.475767707824707
283,7.212900766512242,7.574348831176758
284,7.372714472980034,7.756291675567627
285,7.331658433123333,7.68064317703247
286,7.236015238412997,7.79627046585083
287,7.3125720954522855,7.818395805358887
288,7.203153319475128,7.728481197357178
289,7.3521529872243,7.550846195220947
290,7.310979575645633,7.502111530303955
291,7.131330513372654,7.507648372650147
292,7.259176440355255,7.628336715698242
293,7.144941737012165,7.652441787719726
294,7.230574700890518,7.218026447296142
295,7.446102374937476,9.20048484802246
296,7.373013566179973,7.4728950500488285
297,7.174135405842851,7.554035472869873
298,7.322679170748082,7.585958957672119
299,7.452658688149801,7.643175315856934
300,7.085255797316388,7.3047891616821286
301,7.276283822408536,7.642961406707764
302,7.155132735647807,7.519423389434815
303,7.257892294627864,7.450200366973877
304,7.355916837366616,7.474148464202881
305,7.023622896613144,7.339808559417724
306,6.870789958209526,7.33621654510498
307,6.956626996761415,7.375299167633057
308,7.0966965279928065,7.355739784240723
309,7.063154697418213,7.854076766967774
310,7.365906610721495,7.2279950141906735
311,7.080472469329834,7.743028450012207
312,6.979852385637237,7.173207855224609
313,6.792416735393245,7.2591965675354
314,6.992218378113537,7.212408447265625
315,6.87839298713498,7.240926074981689
316,6.808032977871779,7.07522029876709
317,6.752032175296691,7.09873628616333
318,6.615612588277677,7.3383831024169925
319,6.964935907503453,8.501012229919434
320,6.930546051118432,7.188444900512695
321,7.154463674963974,7.386937808990479
322,6.832537546390441,7.102814483642578
323,6.761789507982208,7.210272216796875
324,6.839507347199975,7.399279594421387
325,7.289641182597091,7.449581241607666
326,6.971254302234184,7.153633403778076
327,7.22454253638663,7.255451679229736
328,7.1144364403515326,7.141092586517334
329,6.879945394469471,7.716164684295654
330,6.875515995956048,7.073074245452881
331,6.654929358784745,6.771103858947754
332,6.544124126434326,7.142257213592529
333,6.692268522774301,6.888350963592529
334,6.652864467806932,6.979934406280518
335,6.637549156095924,7.053023147583008
336,6.759420476308683,7.225637817382813
337,6.929954470657721,7.620179462432861
338,6.784181315724442,7.273111724853516
339,6.763655906770287,7.861308193206787
340,6.823945882843762,7.060999011993408
341,6.696773017325053,6.997568798065186
342,6.717712309302353,7.788071346282959
343,6.839527455771842,7.167720127105713
344,6.627491776536151,7.193645000457764
345,6.814176094241258,7.324663066864014
346,6.914691541253067,7.205197429656982
347,7.262234792476747,7.524562644958496
348,6.85820426010504,7.174903297424317
349,6.576528491043463,7.090833377838135
350,6.496416824619945,7.218258190155029
351,6.696655680493611,7.6236039161682125
352,7.452478548375572,7.949513721466064
353,7.028651051404999,7.433436584472656
354,6.817125971724347,7.654305458068848
355,6.657133102416992,7.104424285888672
356,6.60235213070381,6.874215698242187
357,6.5533850600079795,7.2891364097595215
358,6.748407945400331,6.977969741821289
359,6.614411575038258,6.920305633544922
360,6.678315709276897,6.790722370147705
361,6.5805493796744,7.058963012695313
